"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"ccni2",1
"GO:0006638","GO:0006638","neutral lipid metabolic process","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"mogat2",1
"GO:0007029","GO:0007029","endoplasmic reticulum organization","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"ncln",1
"GO:0032868","GO:0032868","response to insulin","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"rps6kb1a",1
"GO:0034440","GO:0034440","lipid oxidation","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"echdc2",1
"GO:0045446","GO:0045446","endothelial cell differentiation","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"ptger3",1
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","1/478","55/18773",0.0181818181818182,0.71407379231647,-0.343248463280557,0.758436669119018,0.888967356254664,0.863734658369707,"zgc:109889",1
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","3/478","155/18773",0.0193548387096774,0.760143069240113,-0.484679467817403,0.758946627064438,0.888996304847858,0.863762785277941,"alg13/tcf7/foxn4",3
"GO:0042060","GO:0042060","wound healing","2/478","107/18773",0.0186915887850467,0.734094552848708,-0.445857941246123,0.760576218158923,0.890335866879966,0.865064324806954,"dysf/arhgef19",2
"GO:0006457","GO:0006457","protein folding","3/478","156/18773",0.0192307692307692,0.755270357257805,-0.496131772322037,0.762762955435791,0.891544307672777,0.866238464878572,"zgc:136472/hspa5/ppil2",3
"GO:0042246","GO:0042246","tissue regeneration","3/478","156/18773",0.0192307692307692,0.755270357257805,-0.496131772322037,0.762762955435791,0.891544307672777,0.866238464878572,"smarca4a/ezh2/tnfa",3
"GO:0007178","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","4/478","203/18773",0.0197044334975369,0.773873075416864,-0.523597250643482,0.763068490409888,0.891544307672777,0.866238464878572,"ncln/gdf2/rnf111/acvr2ba",4
"GO:0048545","GO:0048545","response to steroid hormone","1/478","56/18773",0.0178571428571429,0.701322474596533,-0.361810738027605,0.764605451689864,0.892202030252122,0.866877518476407,"esrra",1
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","1/478","56/18773",0.0178571428571429,0.701322474596533,-0.361810738027605,0.764605451689864,0.892202030252122,0.866877518476407,"mtr",1
"GO:0006412","GO:0006412","translation","10/478","473/18773",0.0211416490486258,0.830318363158686,-0.604147363604329,0.768132803309569,0.894091442365169,0.868713300987992,"larp4aa/igf2bp2a/cpeb4a/yars2/mrpl12/cpeb3/iars2/gtpbp2b/ncbp2/eif4e2",10
"GO:0030855","GO:0030855","epithelial cell differentiation","6/478","296/18773",0.0202702702702703,0.796095781974443,-0.571556739524006,0.768260892204532,0.894091442365169,0.868713300987992,"slc26a2/atoh1a/hnf1ba/atoh1b/mafga/ptger3",6
"GO:0031047","GO:0031047","regulatory ncRNA-mediated gene silencing","3/478","158/18773",0.0189873417721519,0.745709972988719,-0.518835119350877,0.770248711797168,0.894091442365169,0.868713300987992,"tdrd6/nrde2/ncbp2",3
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","1/478","57/18773",0.0175438596491228,0.689018571533436,-0.380074189334391,0.770617023741595,0.894091442365169,0.868713300987992,"hexa",1
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","1/478","57/18773",0.0175438596491228,0.689018571533436,-0.380074189334391,0.770617023741595,0.894091442365169,0.868713300987992,"ccni2",1
"GO:0045664","GO:0045664","regulation of neuron differentiation","1/478","57/18773",0.0175438596491228,0.689018571533436,-0.380074189334391,0.770617023741595,0.894091442365169,0.868713300987992,"polr3b",1
"GO:0060048","GO:0060048","cardiac muscle contraction","1/478","57/18773",0.0175438596491228,0.689018571533436,-0.380074189334391,0.770617023741595,0.894091442365169,0.868713300987992,"strip2",1
"GO:0071478","GO:0071478","cellular response to radiation","1/478","57/18773",0.0175438596491228,0.689018571533436,-0.380074189334391,0.770617023741595,0.894091442365169,0.868713300987992,"opn6a",1
"GO:1901264","GO:1901264","carbohydrate derivative transport","1/478","57/18773",0.0175438596491228,0.689018571533436,-0.380074189334391,0.770617023741595,0.894091442365169,0.868713300987992,"slc29a1a",1
"GO:0007169","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","7/478","342/18773",0.0204678362573099,0.803855000122342,-0.591723556969034,0.77129134239444,0.894307429915579,0.868923157887407,"ntrk2b/epha4l/htt/rerea/met/insra/mvb12ba",7
"GO:0001756","GO:0001756","somitogenesis","2/478","110/18773",0.0181818181818182,0.71407379231647,-0.486141383777814,0.773894946822238,0.895218944436961,0.869808799725868,"chuk/dmrt2b",2
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","2/478","110/18773",0.0181818181818182,0.71407379231647,-0.486141383777814,0.773894946822238,0.895218944436961,0.869808799725868,"cacng1b/wnk1a",2
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"rnf111",1
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"scrt2",1
"GO:0071559","GO:0071559","response to transforming growth factor beta","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"rnf111",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"rnf111",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"hace1",1
"GO:0140013","GO:0140013","meiotic nuclear division","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"dmc1",1
"GO:0140029","GO:0140029","exocytic process","1/478","58/18773",0.0172413793103448,0.677138940989756,-0.39805012274303,0.776475383575508,0.895218944436961,0.869808799725868,"unc13a",1
"GO:0043473","GO:0043473","pigmentation","3/478","161/18773",0.0186335403726708,0.73181475610073,-0.552400812452093,0.781114984224789,0.897543594823919,0.872067466586559,"ece2b/tyrp1a/bbs1",3
"GO:0051336","GO:0051336","regulation of hydrolase activity","3/478","161/18773",0.0186335403726708,0.73181475610073,-0.552400812452093,0.781114984224789,0.897543594823919,0.872067466586559,"ralgapa1/scrib/tegt",3
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","3/478","161/18773",0.0186335403726708,0.73181475610073,-0.552400812452093,0.781114984224789,0.897543594823919,0.872067466586559,"mtr/amt/got2b",3
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","1/478","59/18773",0.0169491525423729,0.66566200978654,-0.415749212149824,0.782184428013174,0.897543594823919,0.872067466586559,"khdrbs1b",1
"GO:0006029","GO:0006029","proteoglycan metabolic process","1/478","59/18773",0.0169491525423729,0.66566200978654,-0.415749212149824,0.782184428013174,0.897543594823919,0.872067466586559,"hs6st3b",1
"GO:0021532","GO:0021532","neural tube patterning","1/478","59/18773",0.0169491525423729,0.66566200978654,-0.415749212149824,0.782184428013174,0.897543594823919,0.872067466586559,"nin",1
"GO:0044093","GO:0044093","positive regulation of molecular function","2/478","112/18773",0.0178571428571429,0.701322474596533,-0.512444827152394,0.782411092212772,0.897543594823919,0.872067466586559,"ralgapa1/scrib",2
"GO:0048738","GO:0048738","cardiac muscle tissue development","2/478","112/18773",0.0178571428571429,0.701322474596533,-0.512444827152394,0.782411092212772,0.897543594823919,0.872067466586559,"smarca4a/ndrg4",2
"GO:0050803","GO:0050803","regulation of synapse structure or activity","1/478","60/18773",0.0166666666666667,0.654567642956764,-0.433181545623931,0.787747954966775,0.903100283791697,0.877466432941715,"abhd17ab",1
"GO:0007033","GO:0007033","vacuole organization","2/478","114/18773",0.0175438596491228,0.689018571533436,-0.538326441010086,0.790644707164142,0.905288189702943,0.879592236720109,"gnptab/ulk3",2
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","2/478","114/18773",0.0175438596491228,0.689018571533436,-0.538326441010086,0.790644707164142,0.905288189702943,0.879592236720109,"htt/tet2",2
"GO:0070085","GO:0070085","glycosylation","4/478","212/18773",0.0188679245283019,0.741019973158601,-0.612966204745842,0.79173204804815,0.905966965661593,0.880251746112247,"poglut1/alg10/b4galt4/galnt17",4
"GO:0009062","GO:0009062","fatty acid catabolic process","1/478","61/18773",0.0163934426229508,0.643837025859112,-0.450356667178785,0.793169665944485,0.906479618222269,0.880749847399366,"echdc2",1
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","1/478","61/18773",0.0163934426229508,0.643837025859112,-0.450356667178785,0.793169665944485,0.906479618222269,0.880749847399366,"pias4a",1
"GO:0006814","GO:0006814","sodium ion transport","3/478","165/18773",0.0181818181818182,0.71407379231647,-0.596278433324505,0.794941372624102,0.906807344114169,0.881068271027959,"slc10a7/wnk1a/slc12a10.1",3
"GO:0016054","GO:0016054","organic acid catabolic process","3/478","165/18773",0.0181818181818182,0.71407379231647,-0.596278433324505,0.794941372624102,0.906807344114169,0.881068271027959,"amt/got2b/echdc2",3
"GO:0046395","GO:0046395","carboxylic acid catabolic process","3/478","165/18773",0.0181818181818182,0.71407379231647,-0.596278433324505,0.794941372624102,0.906807344114169,0.881068271027959,"amt/got2b/echdc2",3
"GO:0006935","GO:0006935","chemotaxis","4/478","214/18773",0.0186915887850467,0.734094552848708,-0.632353386954673,0.797710451683365,0.908550437688365,0.882761888146992,"maco1a/ccr6a/scrib/si:dkey-12h9.6",4
"GO:0042330","GO:0042330","taxis","4/478","214/18773",0.0186915887850467,0.734094552848708,-0.632353386954673,0.797710451683365,0.908550437688365,0.882761888146992,"maco1a/ccr6a/scrib/si:dkey-12h9.6",4
"GO:0001570","GO:0001570","vasculogenesis","1/478","62/18773",0.0161290322580645,0.633452557700094,-0.467283614914933,0.798453168492504,0.908550437688365,0.882761888146992,"vezf1b",1
"GO:0006909","GO:0006909","phagocytosis","1/478","62/18773",0.0161290322580645,0.633452557700094,-0.467283614914933,0.798453168492504,0.908550437688365,0.882761888146992,"met",1
"GO:0006414","GO:0006414","translational elongation","1/478","63/18773",0.0158730158730159,0.623397755196918,-0.483970955903595,0.803601978575374,0.912143014095468,0.886252491861317,"gtpbp2b",1
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","1/478","63/18773",0.0158730158730159,0.623397755196918,-0.483970955903595,0.803601978575374,0.912143014095468,0.886252491861317,"oma1",1
"GO:0048709","GO:0048709","oligodendrocyte differentiation","1/478","63/18773",0.0158730158730159,0.623397755196918,-0.483970955903595,0.803601978575374,0.912143014095468,0.886252491861317,"pard3ab",1
"GO:0060216","GO:0060216","definitive hemopoiesis","1/478","63/18773",0.0158730158730159,0.623397755196918,-0.483970955903595,0.803601978575374,0.912143014095468,0.886252491861317,"mbd3b",1
"GO:0051960","GO:0051960","regulation of nervous system development","3/478","168/18773",0.0178571428571429,0.701322474596533,-0.62855800586106,0.804827354182465,0.912968243258375,0.887054297489032,"numbl/cdkl5/cntn2",3
"GO:0006352","GO:0006352","DNA-templated transcription initiation","1/478","64/18773",0.015625,0.613657165271967,-0.500426818137322,0.80861952289611,0.91613541493239,0.890131571277104,"gtf2f2a",1
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","1/478","64/18773",0.015625,0.613657165271967,-0.500426818137322,0.80861952289611,0.91613541493239,0.890131571277104,"tet2",1
"GO:0044282","GO:0044282","small molecule catabolic process","4/478","218/18773",0.018348623853211,0.720624928025796,-0.670638426202515,0.809252257400397,0.916285621481785,0.890277514321821,"amt/pnkd/got2b/echdc2",4
"GO:0010638","GO:0010638","positive regulation of organelle organization","2/478","119/18773",0.0168067226890756,0.660068211384972,-0.601287655801819,0.810037449918864,0.916608158277553,0.890590896143038,"c2cd5/zgc:109889",2
"GO:0046903","GO:0046903","secretion","5/478","266/18773",0.018796992481203,0.738234183785824,-0.69500631665822,0.810815916317467,0.916922690551604,0.890896500645118,"unc13a/sytl4/hnf1ba/rab40b/ptger3",5
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","1/478","65/18773",0.0153846153846154,0.604216285806244,-0.51665891983687,0.813509141157678,0.917702430172947,0.891654107919129,"unc13a",1
"GO:0045214","GO:0045214","sarcomere organization","1/478","65/18773",0.0153846153846154,0.604216285806244,-0.51665891983687,0.813509141157678,0.917702430172947,0.891654107919129,"tnnt3a",1
"GO:0050905","GO:0050905","neuromuscular process","1/478","65/18773",0.0153846153846154,0.604216285806244,-0.51665891983687,0.813509141157678,0.917702430172947,0.891654107919129,"cacna1da",1
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/478","65/18773",0.0153846153846154,0.604216285806244,-0.51665891983687,0.813509141157678,0.917702430172947,0.891654107919129,"ncln",1
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","5/478","268/18773",0.0186567164179104,0.732724973459065,-0.712334941336487,0.815870481429788,0.919799828910382,0.893691973504629,"itcha/fhit/kbtbd3/asb2a.1/fbxl5",5
"GO:0060341","GO:0060341","regulation of cellular localization","2/478","121/18773",0.0165289256198347,0.649157993014973,-0.62581300310526,0.817336006317764,0.920244401292618,0.894123927020121,"ncbp2/c2cd5",2
"GO:0032496","GO:0032496","response to lipopolysaccharide","1/478","66/18773",0.0151515151515152,0.595061493597058,-0.532674596370849,0.81827408826729,0.920244401292618,0.894123927020121,"tnfa",1
"GO:0042445","GO:0042445","hormone metabolic process","1/478","66/18773",0.0151515151515152,0.595061493597058,-0.532674596370849,0.81827408826729,0.920244401292618,0.894123927020121,"lratb.1",1
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","1/478","66/18773",0.0151515151515152,0.595061493597058,-0.532674596370849,0.81827408826729,0.920244401292618,0.894123927020121,"pdk1",1
"GO:0006887","GO:0006887","exocytosis","3/478","173/18773",0.0173410404624277,0.681053038914552,-0.681221054417097,0.820412892615352,0.922083692804494,0.895911011567685,"unc13a/sytl4/rab40b",3
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","1/478","67/18773",0.0149253731343284,0.586179978767252,-0.548480825016282,0.822917536484975,0.922634594149617,0.896446275975065,"dvl3a",1
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","1/478","67/18773",0.0149253731343284,0.586179978767252,-0.548480825016282,0.822917536484975,0.922634594149617,0.896446275975065,"eral1",1
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","1/478","67/18773",0.0149253731343284,0.586179978767252,-0.548480825016282,0.822917536484975,0.922634594149617,0.896446275975065,"khdrbs1b",1
